Video ID,Video Text Create Timestamp,Video Description Text Segments 1,Video Description Text Segments 2,Video Description Text Segments 3,Video Description Text Segments 4,Video Description Text Segments 5,Video Description Text Segments 6,Video Description Text Segments 7,Video Description Text Segments 8,Video Description Text Segments 9,Video Description Text Segments 10,Video Description Text Segments 11,Video Description Text Segments 12,Video Description Text Segments 13,Video Description Text Segments 14,Video Description Text Segments 15,Video Description Text Segments 16,Video Description Text Segments 17,Video Description Text Segments 18,Video Description Text Segments 19,Video Description Text Segments 20,Video Description Text Segments 21,Video Description Text Segments 22,Video Description Text Segments 23,Video Description Text Segments 24,Video Description Text Segments 25,Video Description Text Segments 26,Video Description Text Segments 27,Video Description Text Segments 28,Video Description Text Segments 29,Video Description Text Segments 30,Video Description Text Segments 31,Video Description Text Segments 32,Video Description Text Segments 33,Video Description Text Segments 34,Video Description Text Segments 35,Video Description Text Segments 36,Video Title Text Segments 1,Video Text Update Timestamp
xjZEu8gngpU,2023-11-22T01:04:09.984444+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AndroidGo BLU phone - Documents insane babbling loonies XXXXXVII - An era of ChimeraX - Fear no evil,2023-11-22T01:04:09.984444+00:00
Z60WqTipBk4,2023-11-22T01:02:36.075757+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AndroidGo BLU phone - Documents insane babbling loonies XXXXXIII - An era of ChimeraX - Fear no evil,2023-11-22T01:02:36.075757+00:00
meRWSD_akTE,2023-11-22T01:02:00.893019+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AndroidGo BLU phone - Documents insane babbling loonies XXXXXII - An era of ChimeraX - Fear no evil,2023-11-22T01:02:00.893019+00:00
uwg-h0KW0-E,2023-11-22T01:01:36.94914+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AndroidGo BLU phone - Documents insane babbling loonies XXXXXI - An era of ChimeraX - Fear no evil,2023-11-22T01:01:36.94914+00:00
_TSQ2CS0N9s,2023-11-22T01:01:22.826493+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AndroidGo BLU phone - Documents insane babbling loonies XXXXX - An era of ChimeraX - Fear no evil,2023-11-22T01:01:22.826493+00:00
Q290NIzhakg,2023-11-22T00:59:15.002277+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"SJSS Memorial Spotify Playlist - Love you Mama, see you when I get home, Father Don Dell Dear",2023-11-22T00:59:15.002277+00:00
Xrc2II5RJyY,2023-11-29T19:56:22.126197+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AndroidGo - BLU phone - Hostile takeover - Screen and keyboard overlay manipulation (WHY GOD WHY?!?),2023-11-29T19:56:22.126197+00:00
RFBioqfGmAc,2023-11-29T20:00:26.858316+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,How to get away from Trump? AnthonyX (NYC mafia) nearly killed me this month - Video I,2023-11-29T20:00:26.858316+00:00
00NFHd_X1kc,2023-11-29T20:01:21.581254+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,How to get away from Trump? AnthonyX (NYC mafia) nearly killed me this month - Video II,2023-11-29T20:01:21.581254+00:00
OZVeGQISU88,2023-11-29T20:08:49.586698+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,How to get away from Trump? AnthonyX (NYC mafia) nearly killed me this month - Video XIV,2023-11-29T20:08:49.586698+00:00
yMqd3L0en3g,2023-11-29T20:09:16.272403+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,How to get away from Trump? AnthonyX (NYC mafia) nearly killed me this month - Video XV,2023-11-29T20:09:16.272403+00:00
TdxT_CVm0v0,2023-11-29T20:01:36.209386+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,How to get away from Trump? AnthonyX (NYC mafia) nearly killed me this month - Video III,2023-11-29T20:01:36.209386+00:00
frMvCeF_rnU,2023-11-29T20:02:06.826354+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,How to get away from Trump? AnthonyX (NYC mafia) nearly killed me this month - Video IV,2023-11-29T20:02:06.826354+00:00
Ks3Culmnh4o,2023-11-29T20:02:32.598957+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,How to get away from Trump? AnthonyX (NYC mafia) nearly killed me this month - Video V,2023-11-29T20:02:32.598957+00:00
CAkzM8cL3bE,2023-11-29T20:03:01.175335+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,How to get away from Trump? AnthonyX (NYC mafia) nearly killed me this month - Video VI,2023-11-29T20:03:01.175335+00:00
aItWWFrErCM,2023-11-29T20:09:45.50783+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,How to get away from Trump? AnthonyX (NYC mafia) nearly killed me this month - Video XV,2023-11-29T20:09:45.50783+00:00
_KNXhXzcD7w,2023-11-29T20:03:28.545796+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,How to get away from Trump? AnthonyX (NYC mafia) nearly killed me this month - Video VII,2023-11-29T20:03:28.545796+00:00
Xgvcyn8AyiY,2023-11-29T20:04:15.009364+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,How to get away from Trump? AnthonyX (NYC mafia) nearly killed me this month - Video VIII,2023-11-29T20:04:15.009364+00:00
P8Y45mPVULA,2023-11-29T20:04:56.979723+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,How to get away from Trump? AnthonyX (NYC mafia) nearly killed me this month - Video IX,2023-11-29T20:04:56.979723+00:00
0vOpECVqJgU,2023-11-29T20:05:26.110814+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,How to get away from Trump? AnthonyX (NYC mafia) nearly killed me this month - Video X,2023-11-29T20:05:26.110814+00:00
7J8Q9s_2-8U,2023-11-29T20:05:52.622775+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,How to get away from Trump? AnthonyX (NYC mafia) nearly killed me this month - Video XI,2023-11-29T20:05:52.622775+00:00
4V7O9eOlw9U,2023-11-29T20:07:31.697148+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Lithium ION batteries - Covert disk storage - Beandip II,2023-11-29T20:08:04.144038+00:00
bkZ22GY2Sww,2023-11-29T20:06:29.082474+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,How to get away from Trump? AnthonyX (NYC mafia) nearly killed me this month - Video XII,2023-11-29T20:06:29.082474+00:00
ulRqJQZacL4,2023-11-29T20:06:54.571305+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,How to get away from Trump? AnthonyX (NYC mafia) nearly killed me this month - Video XIII,2023-11-29T20:06:54.571305+00:00
JnuyHh0tRyk,2023-11-29T23:13:53.97006+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Greensboro (USO-to-GSO) into Chicago trip - Video XVII,2023-11-29T23:13:53.97006+00:00
855fFKm-50w,2023-11-29T23:14:09.134139+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Greensboro (USO-to-GSO) into Chicago trip - Video XVIII,2023-11-29T23:14:09.134139+00:00
tcHdLdhBdOo,2023-11-29T23:07:48.092212+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Greensboro (USO-to-GSO) into Chicago trip - Video I,2023-11-29T23:07:48.092212+00:00
1AGIO1_5iSc,2023-11-29T23:08:06.680653+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Greensboro (USO-to-GSO) into Chicago trip - Video II,2023-11-29T23:08:06.680653+00:00
rnUVlZDzJnE,2023-11-29T23:08:52.811316+00:00,Scary electric vehicle (EV) charging station that works at over fifty feet!!,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Greensboro (USO-to-GSO) into Chicago trip - Video III,2023-11-29T23:08:52.811316+00:00
z_iAowT4gnI,2023-11-29T23:09:12.306076+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Greensboro (USO-to-GSO) into Chicago trip - Video IV,2023-11-29T23:09:12.306076+00:00
zRS_oc6gplc,2023-11-29T23:09:31.552756+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Greensboro (USO-to-GSO) into Chicago trip - Video V,2023-11-29T23:09:31.552756+00:00
Ym73ZsEK1ng,2023-11-29T23:09:50.760033+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Greensboro (USO-to-GSO) into Chicago trip - Video VI,2023-11-29T23:09:50.760033+00:00
v1usv8QhJ0A,2023-11-29T23:10:22.234472+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Greensboro (USO-to-GSO) into Chicago trip - Video VII,2023-11-29T23:10:22.234472+00:00
o1wyEhLuDKo,2023-11-29T23:10:40.7021+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Greensboro (USO-to-GSO) into Chicago trip - Video VIII,2023-11-29T23:10:40.7021+00:00
ecJo-ymL_dQ,2023-11-29T23:11:00.252736+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Greensboro (USO-to-GSO) into Chicago trip - Video IX,2023-11-29T23:11:00.252736+00:00
6WKT1-ofHQQ,2023-11-29T23:11:18.02933+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Greensboro (USO-to-GSO) into Chicago trip - Video X,2023-11-29T23:11:18.02933+00:00
t-xaxuYonLE,2023-11-29T23:11:53.907378+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Greensboro (USO-to-GSO) into Chicago trip - Video XI,2023-11-29T23:11:53.907378+00:00
WEA-aFJ0fmQ,2023-11-29T23:12:09.131986+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Greensboro (USO-to-GSO) into Chicago trip - Video XII,2023-11-29T23:12:09.131986+00:00
mZHrN7u8giY,2023-11-29T23:12:26.325324+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Greensboro (USO-to-GSO) into Chicago trip - Video XIII,2023-11-29T23:12:26.325324+00:00
u6LNc8L73Bw,2023-11-29T23:12:45.249042+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Greensboro (USO-to-GSO) into Chicago trip - Video XIV,2023-11-29T23:12:45.249042+00:00
my7mIerTfhY,2023-11-29T23:13:02.275966+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Greensboro (USO-to-GSO) into Chicago trip - Video XV,2023-11-29T23:13:02.275966+00:00
XA2XV_LcD0k,2023-11-29T23:13:31.75854+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Greensboro (USO-to-GSO) into Chicago trip - Video XVI,2023-11-29T23:13:31.75854+00:00
WQt3Lnl75dw,2023-11-29T23:15:50.140083+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Greensboro (USO-to-GSO) into Chicago trip - Video XXIII,2023-11-29T23:15:50.140083+00:00
EO_ov4tX6bw,2023-11-29T23:16:07.967677+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Greensboro (USO-to-GSO) into Chicago trip - Video XXIV,2023-11-29T23:16:07.967677+00:00
CEGXEw-kNWY,2023-11-29T23:16:25.799952+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Greensboro (USO-to-GSO) into Chicago trip - Video XXV,2023-11-29T23:16:25.799952+00:00
1kofGd_Up6A,2023-11-29T23:16:44.382516+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Greensboro (USO-to-GSO) into Chicago trip - Video XXVI,2023-11-29T23:16:44.382516+00:00
2yOLH7m7rKA,2023-11-29T23:17:01.038929+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Greensboro (USO-to-GSO) into Chicago trip - Video XXVII,2023-11-29T23:17:01.038929+00:00
m9yGYAuFBe4,2023-11-29T23:15:14.647971+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Greensboro (USO-to-GSO) into Chicago trip - Video XXI,2023-11-29T23:15:14.647971+00:00
1U5aVKd43ak,2023-11-29T23:14:55.758888+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Greensboro (USO-to-GSO) into Chicago trip - Video XX,2023-11-29T23:14:55.758888+00:00
izTE__4gGqs,2023-11-29T23:15:31.951923+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Greensboro (USO-to-GSO) into Chicago trip - Video XXII,2023-11-29T23:15:31.951923+00:00
4ZHIe8GC9Ng,2023-11-29T23:14:32.975144+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Greensboro (USO-to-GSO) into Chicago trip - Video XIX,2023-11-29T23:14:32.975144+00:00
V0lTmoNQDek,2023-11-29T23:17:21.733081+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Greensboro (USO-to-GSO) into Chicago trip - Video XXVIII,2023-11-29T23:17:21.733081+00:00
XIPGZGAJ2jE,2023-11-30T21:12:18.141607+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Denver^H^H^H^H^HBogota, COL - Best Western III - Honeywell sourced death threat at CurtisX Johnson",2023-11-30T21:12:18.141607+00:00
8MnOEn5_70E,2023-11-30T20:51:40.430434+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Florida 2023 REAP - Lori, Lory, Lorrie and the cast and kids of the VH1 reality TV show Mob Wives I",2023-11-30T20:51:40.430434+00:00
2-Ro5EaS850,2023-11-30T20:49:50.86487+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sandia National Labs - Quick ID badge video scan,2023-11-30T20:49:50.86487+00:00
ZVZJcSTvvuA,2023-11-30T21:11:01.737195+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Denver^H^H^H^H^HBogota, COL - Best Western hotel after Highlands imprisonment II - Met Sean Penn",2023-11-30T21:11:01.737195+00:00
aiRaOG5HXS0,2023-11-30T21:09:26.062909+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Denver^H^H^H^H^HBogota, COL - Best Western hotel after Highlands imprisonment I - Met Sean Penn",2023-11-30T21:10:31.175835+00:00
WNzWk1YNA70,2023-11-30T21:08:20.940141+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Albuquerque 10/13/2022 - La Ventana apartment video XV,2023-11-30T21:08:20.940141+00:00
sXv2pcjlFvQ,2023-11-30T20:48:45.712503+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Albuquerque 10/05/2022 - La Ventana apartment video I,2023-11-30T20:48:45.712503+00:00
_9mgzm1XLgc,2023-11-30T21:07:33.016755+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Albuquerque 10/05/2022 - La Ventana apartment video XIV,2023-11-30T21:07:33.016755+00:00
XXpUynDbbG8,2023-11-30T21:06:57.844256+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Albuquerque 10/05/2022 - La Ventana apartment video XIII,2023-11-30T21:06:57.844256+00:00
2MYTuQHnvtc,2023-11-30T21:06:37.56407+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Albuquerque 10/05/2022 - La Ventana apartment video XI,2023-11-30T21:06:37.56407+00:00
QL0CMwL_kHk,2023-11-30T21:05:50.31958+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Albuquerque 10/05/2022 - La Ventana apartment video X,2023-11-30T21:05:50.31958+00:00
mSu2l-dX4yU,2023-11-30T21:05:12.242848+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Albuquerque 10/05/2022 - La Ventana apartment video IX,2023-11-30T21:05:12.242848+00:00
8noBs5FIn4k,2023-11-30T21:04:25.422695+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Albuquerque 09/01/2022 - La Ventana apartment video VIII,2023-11-30T21:04:25.422695+00:00
U6pPiYbZTTk,2023-11-30T21:03:58.079715+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Albuquerque 09/01/2022 - La Ventana apartment video VII,2023-11-30T21:03:58.079715+00:00
pN3eU7Et9Qk,2023-11-30T21:03:17.39311+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Albuquerque 09/01/2022 - La Ventana apartment video VI,2023-11-30T21:03:17.39311+00:00
MrX9rdxton8,2023-11-30T20:47:50.7743+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Albuquerque 09/01/2022 - Fly on Wall III,2023-11-30T20:47:50.7743+00:00
Q-ftY2T6VaQ,2023-11-30T20:58:22.962519+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Albuquerque 08/31/2022 - Purple square light V - Anti-semitic, Unicode symbol for royalty",2023-11-30T20:58:22.962519+00:00
1PvbwdVJrYY,2023-11-30T21:02:38.834212+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Albuquerque 08/31/2022 - La Ventana apartment video V,2023-11-30T21:02:38.834212+00:00
df9_8tjmIxA,2023-11-30T20:57:47.783435+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Albuquerque 08/31/2022 - Purple square light IV - Anti-semitic, Unicode symbol for royalty",2023-11-30T20:57:47.783435+00:00
eiSmKgsDVuk,2023-11-30T21:02:01.84541+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Albuquerque 09/01/2022 - La Ventana apartment video IV,2023-11-30T21:02:01.84541+00:00
Ky5nYbO9W1c,2023-11-30T20:46:31.717342+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Albuquerque 09/01/2022 - Fly on Wall II,2023-11-30T20:46:31.717342+00:00
z2xh-t91Jt0,2023-11-30T21:01:03.841113+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Albuquerque 08/31/2022 - La Ventana apartment video III,2023-11-30T21:01:03.841113+00:00
aO6fS_7kGg8,2023-11-30T20:57:07.152948+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Albuquerque 08/31/2022 - Purple square light III - Anti-semitic, Unicode symbol for royalty",2023-11-30T20:57:07.152948+00:00
brEptV13HqQ,2023-11-30T20:56:29.956264+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Albuquerque 08/31/2022 - Purple square light II - Anti-semitic, Unicode symbol for royalty",2023-11-30T20:56:36.982385+00:00
LrUNIl5Rhhw,2023-11-30T20:35:17.619849+00:00,"All you have to say is: I relinquish Brandye's soul! I relinquish Brandye's soul! X-IMBEIFET-XYOUL! X-IMBEIFET-XYOUL! Remember to change the password on Oogie Boogie Man next time! 

(Pulls up my pants like a middle school aged bully)

Is he lonely now that she is gone? The real BAS conveyed that she will come back to visit him occasionally. The other one is really something else. After three years living with that f-ing bitch, he wants, nay demands the divorce!",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,INTEGERS 2018 Augusta - Livelier Ooogie Boogie Man doll (NBC) after giving him my sister's soul,2023-11-30T20:39:08.088501+00:00
sq55ulUmCcM,2023-11-30T20:46:02.555226+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Albuquerque 09/01/2022 - Fly on Wall I,2023-11-30T20:46:02.555226+00:00
fOINh6iSuz4,2023-11-30T21:00:27.228286+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Albuquerque 09/01/2022 - La Ventana apartment video II,2023-11-30T21:00:27.228286+00:00





